model,tag,variant_name,source_pair_id,variant_pair_id,lang_b,problem_id,transformation_type,validation_status,original_prediction_text,original_prediction_is_clone,original_prob_yes,variant_prediction_text,variant_prediction_is_clone,variant_prob_yes,decision_consistent,decision_changed,clone_preserved,clone_rejected,prob_yes_drop,rename_map,semantic_variant_kind
embedding_svm,phase5a,preserving,c689157cf42dc511,c689157cf42dc511__preserve_idrename,Python,p02696,identifier_rename,auto_pass,no,False,0.0085,no,False,0.0001,True,False,False,False,0.008400000000000001,"{""inf"": ""renamed_var_1"", ""eps"": ""renamed_var_2"", ""mod"": ""renamed_var_3""}",semantic_preserving
embedding_svm,phase5a,preserving,1ce46fd19d65fc1f,1ce46fd19d65fc1f__preserve_idrename,Python,p02685,identifier_rename,auto_pass,no,False,0.0004,yes,True,1.0,False,True,False,False,-0.9996,"{""mod"": ""renamed_var_1"", ""fact"": ""renamed_var_2"", ""fact_inv"": ""renamed_var_3""}",semantic_preserving
embedding_svm,phase5a,preserving,c3fb32bd7916b2ef,c3fb32bd7916b2ef__preserve_idrename,Python,p03162,identifier_rename,auto_pass,no,False,0.0003,no,False,0.0088,True,False,False,False,-0.0085,"{""data"": ""renamed_var_1"", ""dp"": ""renamed_var_2"", ""string"": ""renamed_var_3""}",semantic_preserving
embedding_svm,phase5a,preserving,028535e0d1809887,028535e0d1809887__preserve_idrename,Python,p02881,identifier_rename,auto_pass,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""nn"": ""renamed_var_1"", ""factors"": ""renamed_var_2"", ""best"": ""renamed_var_3""}",semantic_preserving
embedding_svm,phase5a,preserving,e52139cdb5ee23b0,e52139cdb5ee23b0__preserve_idrename,Python,p03293,identifier_rename,auto_pass,yes,True,0.9999,no,False,0.4231,False,True,False,True,0.5768,"{""pos"": ""renamed_var_1""}",semantic_preserving
embedding_svm,phase5a,preserving,5c8c08fabb74b213,5c8c08fabb74b213__preserve_idrename,Python,p02898,identifier_rename,auto_pass,no,False,0.005,no,False,0.0,True,False,False,False,0.005,"{""arr"": ""renamed_var_1"", ""start"": ""renamed_var_2"", ""end"": ""renamed_var_3""}",semantic_preserving
embedding_svm,phase5a,preserving,916017934a2a7d8b,916017934a2a7d8b__preserve_idrename,Python,p02701,identifier_rename,auto_pass,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""sortS"": ""renamed_var_1"", ""count"": ""renamed_var_2""}",semantic_preserving
embedding_svm,phase5a,preserving,683c944b4865cb6c,683c944b4865cb6c__preserve_idrename,Python,p02927,identifier_rename,auto_pass,yes,True,0.9952,no,False,0.2121,False,True,False,True,0.7830999999999999,"{""d_1"": ""renamed_var_1"", ""d_2"": ""renamed_var_2""}",semantic_preserving
embedding_svm,phase5a,preserving,d9bda7d86d4f2e8b,d9bda7d86d4f2e8b__preserve_idrename,C++,p02700,identifier_rename,manual_required,yes,True,0.679,yes,True,0.9192,True,False,True,False,-0.24019999999999997,"{""A"": ""renamedVar1""}",semantic_preserving
embedding_svm,phase5a,preserving,667c4b2bf9af3b9e,667c4b2bf9af3b9e__preserve_idrename,C++,p03315,identifier_rename,auto_pass,yes,True,1.0,yes,True,0.9362,True,False,True,False,0.06379999999999997,"{""s"": ""renamedVar1""}",semantic_preserving
embedding_svm,phase5a,preserving,d0c0c43b532e1531,d0c0c43b532e1531__preserve_idrename,C++,p03293,identifier_rename,auto_pass,yes,True,0.8617,no,False,0.0,False,True,False,True,0.8617,"{""Maxn"": ""renamedVar1"", ""Inf"": ""renamedVar2"", ""a"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,915c6b47c1804575,915c6b47c1804575__preserve_idrename,C++,p02927,identifier_rename,manual_required,no,False,0.0017,no,False,0.0082,True,False,False,False,-0.006500000000000001,"{""M"": ""renamedVar1"", ""D"": ""renamedVar2"", ""t"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,a3d07435000e7d0c,a3d07435000e7d0c__preserve_idrename,C++,p03254,identifier_rename,auto_pass,yes,True,0.9845,no,False,0.1018,False,True,False,True,0.8827,"{""N"": ""renamedVar1"", ""x"": ""renamedVar2"", ""a"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,65026679daddd9c4,65026679daddd9c4__preserve_idrename,C++,p02696,identifier_rename,auto_pass,no,False,0.0153,no,False,0.022,True,False,False,False,-0.006699999999999999,"{""aa"": ""renamedVar1"", ""i"": ""renamedVar2""}",semantic_preserving
embedding_svm,phase5a,preserving,16c5331c15663611,16c5331c15663611__preserve_idrename,C++,p02694,identifier_rename,auto_pass,yes,True,0.7911,yes,True,0.995,True,False,True,False,-0.20389999999999997,"{""a"": ""renamedVar1"", ""s"": ""renamedVar2"", ""k"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,abcc347bada723a0,abcc347bada723a0__preserve_idrename,C++,p02701,identifier_rename,manual_required,no,False,0.3716,yes,True,0.8011,False,True,False,False,-0.42950000000000005,"{""n"": ""renamedVar1"", ""s"": ""renamedVar2"", ""zz"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,da23e4f930a96b3f,da23e4f930a96b3f__preserve_idrename,C++,p02898,identifier_rename,auto_pass,yes,True,0.9998,yes,True,0.9799,True,False,True,False,0.01990000000000003,"{""N"": ""renamedVar1"", ""h"": ""renamedVar2"", ""a"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,89de705cba0b2fd3,89de705cba0b2fd3__preserve_idrename,C++,p02912,identifier_rename,manual_required,no,False,0.0,no,False,0.0385,True,False,False,False,-0.0385,"{""i"": ""renamedVar1"", ""i2"": ""renamedVar2"", ""i3"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,2909f08c30de3750,2909f08c30de3750__preserve_idrename,C++,p03262,identifier_rename,auto_pass,no,False,0.0083,no,False,0.0226,True,False,False,False,-0.014299999999999998,"{""i"": ""renamedVar1"", ""n"": ""renamedVar2"", ""nn"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,79a5008344e8bc86,79a5008344e8bc86__preserve_idrename,C++,p02685,identifier_rename,manual_required,yes,True,0.6432,yes,True,0.7004,True,False,True,False,-0.05720000000000003,"{""i"": ""renamedVar1"", ""j"": ""renamedVar2""}",semantic_preserving
embedding_svm,phase5a,preserving,1a19456dc6fcf835,1a19456dc6fcf835__preserve_idrename,C++,p02640,identifier_rename,auto_pass,yes,True,0.9795,yes,True,1.0,True,False,True,False,-0.020499999999999963,"{""x"": ""renamedVar1"", ""s"": ""renamedVar2"", ""u"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,bd4648d43dca43e0,bd4648d43dca43e0__preserve_idrename,C++,p03000,identifier_rename,auto_pass,no,False,0.1271,no,False,0.0467,True,False,False,False,0.0804,"{""N"": ""renamedVar1"", ""i"": ""renamedVar2"", ""result"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,842a4c0c5615af41,842a4c0c5615af41__preserve_idrename,C++,p02852,identifier_rename,manual_required,yes,True,0.9951,yes,True,0.9992,True,False,True,False,-0.0040999999999999925,"{""N"": ""renamedVar1"", ""S"": ""renamedVar2"", ""flag"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,985a9c941871beb0,985a9c941871beb0__preserve_idrename,C++,p02797,identifier_rename,manual_required,no,False,0.0,no,False,0.0,True,False,False,False,0.0,"{""k"": ""renamedVar1"", ""mx"": ""renamedVar2"", ""i"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,fb99e319252f2031,fb99e319252f2031__preserve_idrename,C++,p02741,identifier_rename,manual_required,yes,True,1.0,yes,True,0.9827,True,False,True,False,0.017299999999999982,"{""i"": ""renamedVar1""}",semantic_preserving
embedding_svm,phase5a,preserving,d581815418c7e597,d581815418c7e597__preserve_idrename,C++,p02612,identifier_rename,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""n"": ""renamedVar1""}",semantic_preserving
embedding_svm,phase5a,preserving,2557c26a26419c91,2557c26a26419c91__preserve_idrename,C++,p02985,identifier_rename,auto_pass,yes,True,0.6568,no,False,0.0336,False,True,False,True,0.6232000000000001,"{""book"": ""renamedVar1"", ""son"": ""renamedVar2"", ""mod"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,e81e53daaa872734,e81e53daaa872734__preserve_idrename,C++,p02823,identifier_rename,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""i"": ""renamedVar1"", ""n"": ""renamedVar2""}",semantic_preserving
embedding_svm,phase5a,preserving,252a2a6a872d7c16,252a2a6a872d7c16__preserve_idrename,C++,p02775,identifier_rename,auto_pass,yes,True,0.9983,yes,True,1.0,True,False,True,False,-0.0017000000000000348,"{""n"": ""renamedVar1"", ""flag"": ""renamedVar2"", ""i"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,a5880457ed30afb8,a5880457ed30afb8__preserve_idrename,C++,p03162,identifier_rename,manual_required,yes,True,0.999,yes,True,0.8064,True,False,True,False,0.1926,"{""N"": ""renamedVar1"", ""M"": ""renamedVar2"", ""MOD"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,6b556cb43ec86e2c,6b556cb43ec86e2c__preserve_idrename,C++,p03267,identifier_rename,auto_pass,yes,True,0.997,yes,True,0.992,True,False,True,False,0.0050000000000000044,"{""L"": ""renamedVar1"", ""M"": ""renamedVar2"", ""N"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,ce0ab7822f2dbdd2,ce0ab7822f2dbdd2__preserve_idrename,C++,p02419,identifier_rename,auto_pass,yes,True,0.9965,no,False,0.0,False,True,False,True,0.9965,"{""ch"": ""renamedVar1"", ""W"": ""renamedVar2"", ""i"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,5fb03a234a88bb66,5fb03a234a88bb66__preserve_idrename,C++,p02957,identifier_rename,auto_pass,yes,True,0.9993,yes,True,0.9999,True,False,True,False,-0.0006000000000000449,"{""a"": ""renamedVar1"", ""p"": ""renamedVar2"", ""q"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,14c63a8170301676,14c63a8170301676__preserve_idrename,Go,p03206,identifier_rename,manual_required,yes,True,1.0,yes,True,0.5215,True,False,True,False,0.47850000000000004,"{""scanner"": ""renamedVar1"", ""stringInput"": ""renamedVar2"", ""err"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,0a7ee5cd155e0464,0a7ee5cd155e0464__preserve_idrename,Go,p02927,identifier_rename,manual_required,yes,True,1.0,no,False,0.0003,False,True,False,True,0.9997,"{""d1"": ""renamedVar1""}",semantic_preserving
embedding_svm,phase5a,preserving,46f9156e2a6bebb6,46f9156e2a6bebb6__preserve_idrename,Go,p02912,identifier_rename,manual_required,no,False,0.0026,no,False,0.0087,True,False,False,False,-0.0060999999999999995,"{""item"": ""renamedVar1"", ""buf"": ""renamedVar2"", ""slice"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,f30ea2ae90715f6d,f30ea2ae90715f6d__preserve_idrename,Go,p02797,identifier_rename,manual_required,yes,True,0.9159,no,False,0.0145,False,True,False,True,0.9014000000000001,"{""strs"": ""renamedVar1""}",semantic_preserving
embedding_svm,phase5a,preserving,a21cd3722e0ba534,a21cd3722e0ba534__preserve_idrename,Go,p02985,identifier_rename,manual_required,yes,True,1.0,no,False,0.0,False,True,False,True,1.0,"{""scanner"": ""renamedVar1"", ""nodes"": ""renamedVar2"", ""mod"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,2fa5a5b592becc33,2fa5a5b592becc33__preserve_idrename,Go,p02898,identifier_rename,manual_required,yes,True,1.0,yes,True,0.9986,True,False,True,False,0.0013999999999999568,"{""list"": ""renamedVar1"", ""count"": ""renamedVar2""}",semantic_preserving
embedding_svm,phase5a,preserving,e41cc8a5db397f54,e41cc8a5db397f54__preserve_idrename,Go,p02699,identifier_rename,manual_required,yes,True,1.0,yes,True,0.9965,True,False,True,False,0.0034999999999999476,"{""answer"": ""renamedVar1""}",semantic_preserving
embedding_svm,phase5a,preserving,c26cbadfe8ea06e1,c26cbadfe8ea06e1__preserve_idrename,Go,p03267,identifier_rename,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""ret"": ""renamedVar1"", ""maxWeights"": ""renamedVar2"", ""weight"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,288b5652bf50e0aa,288b5652bf50e0aa__preserve_idrename,Go,p03254,identifier_rename,manual_required,yes,True,0.9999,no,False,0.0113,False,True,False,True,0.9886,"{""buf"": ""renamedVar1"", ""cols"": ""renamedVar2"", ""strs"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,7beeabb7532e05bc,7beeabb7532e05bc__preserve_idrename,Go,p03000,identifier_rename,manual_required,no,False,0.0104,no,False,0.0,True,False,False,False,0.0104,"{""sc"": ""renamedVar1"", ""sum"": ""renamedVar2""}",semantic_preserving
embedding_svm,phase5a,preserving,7b2f471300b303aa,7b2f471300b303aa__preserve_idrename,Go,p02612,identifier_rename,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""post"": ""renamedVar1"", ""pre"": ""renamedVar2"", ""div"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,7d04aa8b4bccee7d,7d04aa8b4bccee7d__preserve_idrename,Go,p02419,identifier_rename,manual_required,yes,True,1.0,yes,True,0.9939,True,False,True,False,0.006099999999999994,"{""count"": ""renamedVar1""}",semantic_preserving
embedding_svm,phase5a,preserving,1dd23961cc5137a8,1dd23961cc5137a8__preserve_idrename,Go,p02823,identifier_rename,manual_required,yes,True,0.9994,yes,True,1.0,True,False,True,False,-0.0006000000000000449,"{""in"": ""renamedVar1"", ""err"": ""renamedVar2""}",semantic_preserving
embedding_svm,phase5a,preserving,2fd8bed5f5e180de,2fd8bed5f5e180de__preserve_idrename,Go,p02957,identifier_rename,manual_required,yes,True,0.9996,yes,True,0.974,True,False,True,False,0.025600000000000067,"{""sc"": ""renamedVar1"", ""sum"": ""renamedVar2""}",semantic_preserving
embedding_svm,phase5a,preserving,e2e3ebdd8e3fcd12,e2e3ebdd8e3fcd12__preserve_idrename,Go,p02775,identifier_rename,manual_required,no,False,0.0,no,False,0.0,True,False,False,False,0.0,"{""res"": ""renamedVar1"", ""dp"": ""renamedVar2"", ""num"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,282d2b3def29eda2,282d2b3def29eda2__preserve_idrename,Go,p02640,identifier_rename,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""neg"": ""renamedVar1"", ""scanner"": ""renamedVar2"", ""err"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,0369d33b9d056712,0369d33b9d056712__preserve_idrename,Go,p02701,identifier_rename,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""slice"": ""renamedVar1"", ""mp"": ""renamedVar2""}",semantic_preserving
embedding_svm,phase5a,preserving,7ef113cd6b0395bf,7ef113cd6b0395bf__preserve_idrename,Go,p02852,identifier_rename,manual_required,yes,True,0.745,yes,True,0.9997,True,False,True,False,-0.25470000000000004,"{""dp"": ""renamedVar1"", ""blockSize"": ""renamedVar2"", ""blockNum"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,d5f3bf019e66b075,d5f3bf019e66b075__preserve_idrename,Go,p02685,identifier_rename,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""list"": ""renamedVar1"", ""str"": ""renamedVar2"", ""rtn"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,64c5ab2f4bf9d957,64c5ab2f4bf9d957__preserve_idrename,Go,p02399,identifier_rename,manual_required,no,False,0.0063,no,False,0.0,True,False,False,False,0.0063,"{""listv"": ""renamedVar1"", ""ret"": ""renamedVar2"", ""scanner"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,a53b61f6bf590dc9,a53b61f6bf590dc9__preserve_idrename,Go,p02741,identifier_rename,manual_required,yes,True,0.9916,yes,True,0.8324,True,False,True,False,0.1592,"{""array"": ""renamedVar1""}",semantic_preserving
embedding_svm,phase5a,preserving,0d62e25fedf48833,0d62e25fedf48833__preserve_idrename,Go,p03162,identifier_rename,manual_required,yes,True,1.0,no,False,0.127,False,True,False,True,0.873,"{""sl"": ""renamedVar1"", ""max"": ""renamedVar2"", ""scan"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,4f9d69cb6a94ca01,4f9d69cb6a94ca01__preserve_idrename,Go,p02694,identifier_rename,manual_required,yes,True,1.0,yes,True,0.9978,True,False,True,False,0.0021999999999999797,"{""scanner"": ""renamedVar1"", ""money"": ""renamedVar2"", ""year"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,9debef7aaa13c827,9debef7aaa13c827__preserve_idrename,Go,p03262,identifier_rename,manual_required,no,False,0.0139,yes,True,0.9991,False,True,False,False,-0.9852,"{""cities"": ""renamedVar1"", ""dis"": ""renamedVar2""}",semantic_preserving
embedding_svm,phase5a,preserving,089151f5e7341729,089151f5e7341729__preserve_idrename,JavaScript,p02898,identifier_rename,auto_pass,yes,True,0.9999,no,False,0.3792,False,True,False,True,0.6207,"{""IN"": ""renamedVar1"", ""list"": ""renamedVar2""}",semantic_preserving
embedding_svm,phase5a,preserving,59256ecdbda35f77,59256ecdbda35f77__preserve_idrename,JavaScript,p02912,identifier_rename,auto_pass,no,False,0.0,no,False,0.0,True,False,False,False,0.0,"{""idx"": ""renamedVar1"", ""parent"": ""renamedVar2"", ""val"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,aea0af2dcac64e49,aea0af2dcac64e49__preserve_idrename,JavaScript,p02699,identifier_rename,auto_pass,yes,True,0.9902,no,False,0.4715,False,True,False,True,0.5186999999999999,"{""split"": ""renamedVar1"", ""sheep"": ""renamedVar2"", ""elf"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,35f2af3c7a290c8a,35f2af3c7a290c8a__preserve_idrename,JavaScript,p03206,identifier_rename,auto_pass,yes,True,1.0,yes,True,0.6592,True,False,True,False,0.3408,"{""day"": ""renamedVar1""}",semantic_preserving
embedding_svm,phase5a,preserving,fd8279e7a0d30f31,fd8279e7a0d30f31__preserve_idrename,JavaScript,p02775,identifier_rename,auto_pass,yes,True,0.8416,yes,True,0.9923,True,False,True,False,-0.15069999999999995,"{""vec_N"": ""renamedVar1"", ""vec_tf"": ""renamedVar2"", ""num"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,ecefc144f1ba506e,ecefc144f1ba506e__preserve_idrename,JavaScript,p02985,identifier_rename,auto_pass,yes,True,0.9614,no,False,0.0,False,True,False,True,0.9614,"{""nodes"": ""renamedVar1"", ""stack"": ""renamedVar2"", ""cc"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,5b9ffe45cac5dcef,5b9ffe45cac5dcef__preserve_idrename,JavaScript,p03267,identifier_rename,auto_pass,yes,True,1.0,yes,True,0.9949,True,False,True,False,0.005099999999999993,"{""cin"": ""renamedVar1"", ""ce"": ""renamedVar2"", ""te"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,be51e56bfd5ef570,be51e56bfd5ef570__preserve_idrename,JavaScript,p02419,identifier_rename,auto_pass,yes,True,1.0,yes,True,0.9999,True,False,True,False,9.999999999998899e-05,"{""ws"": ""renamedVar1"", ""str"": ""renamedVar2"", ""sep"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,5a0835cb444f08ae,5a0835cb444f08ae__preserve_idrename,JavaScript,p03162,identifier_rename,auto_pass,no,False,0.1992,yes,True,0.9631,False,True,False,False,-0.7639,"{""maxs"": ""renamedVar1"", ""maxsub"": ""renamedVar2"", ""tmp"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,76bc1795ffa5932c,76bc1795ffa5932c__preserve_idrename,JavaScript,p02797,identifier_rename,auto_pass,no,False,0.0027,no,False,0.0001,True,False,False,False,0.0026000000000000003,"{""list"": ""renamedVar1"", ""no"": ""renamedVar2""}",semantic_preserving
embedding_svm,phase5a,preserving,0e413612fa1096d9,0e413612fa1096d9__preserve_idrename,JavaScript,p02696,identifier_rename,auto_pass,no,False,0.3935,no,False,0.0256,True,False,False,False,0.3679,"{""max"": ""renamedVar1"", ""border"": ""renamedVar2"", ""now"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,9651bda37cc192f8,9651bda37cc192f8__preserve_idrename,JavaScript,p02927,identifier_rename,auto_pass,yes,True,0.9628,no,False,0.0003,False,True,False,True,0.9625,"{""answer"": ""renamedVar1"", ""count"": ""renamedVar2"", ""number"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,11f877dbc473818c,11f877dbc473818c__preserve_idrename,JavaScript,p02700,identifier_rename,auto_pass,yes,True,0.9995,yes,True,0.9782,True,False,True,False,0.021300000000000097,"{""h1"": ""renamedVar1"", ""s1"": ""renamedVar2"", ""h2"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,b1c2e481bebb96d8,b1c2e481bebb96d8__preserve_idrename,JavaScript,p02881,identifier_rename,auto_pass,yes,True,0.9778,yes,True,1.0,True,False,True,False,-0.022199999999999998,"{""prime"": ""renamedVar1"", ""step"": ""renamedVar2"", ""limit"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,9f9a3ebce5c12a17,9f9a3ebce5c12a17__preserve_idrename,JavaScript,p02685,identifier_rename,auto_pass,yes,True,0.9163,no,False,0.1207,False,True,False,True,0.7956,"{""cin"": ""renamedVar1"", ""mod"": ""renamedVar2"", ""max"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,da25ea3ba4cffb11,da25ea3ba4cffb11__preserve_idrename,JavaScript,p02852,identifier_rename,auto_pass,yes,True,1.0,yes,True,0.998,True,False,True,False,0.0020000000000000018,"{""ansArray"": ""renamedVar1"", ""presentIdx"": ""renamedVar2""}",semantic_preserving
embedding_svm,phase5a,preserving,a8deed027c254394,a8deed027c254394__preserve_idrename,JavaScript,p03131,identifier_rename,auto_pass,yes,True,0.9929,yes,True,0.9922,True,False,True,False,0.0007000000000000339,"{""num1str"": ""renamedVar1"", ""num2str"": ""renamedVar2"", ""L1"": ""renamedVar3""}",semantic_preserving
embedding_svm,phase5a,preserving,688026d3d0aa82b9,688026d3d0aa82b9__preserve_idrename,JavaScript,p02741,identifier_rename,auto_pass,yes,True,0.9907,no,False,0.3434,False,True,False,True,0.6473,"{""list"": ""renamedVar1""}",semantic_preserving
