model,tag,variant_name,source_pair_id,variant_pair_id,lang_b,problem_id,transformation_type,validation_status,original_prediction_text,original_prediction_is_clone,original_prob_yes,variant_prediction_text,variant_prediction_is_clone,variant_prob_yes,decision_consistent,decision_changed,clone_preserved,clone_rejected,prob_yes_drop,rename_map,semantic_variant_kind
deepseek_v4_flash,breaking_v1_conservative_off,breaking,7ef113cd6b0395bf,7ef113cd6b0395bf__break_comparator_flip,Go,p02852,comparator_flip,manual_required,no,False,,yes,True,,False,True,False,False,,"{""dp"": ""renamedVar1"", ""blockSize"": ""renamedVar2"", ""blockNum"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,9debef7aaa13c827,9debef7aaa13c827__break_comparator_flip,Go,p03262,comparator_flip,manual_required,yes,True,,yes,True,,True,False,True,False,,"{""cities"": ""renamedVar1"", ""dis"": ""renamedVar2""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,f30ea2ae90715f6d,f30ea2ae90715f6d__break_comparator_flip,Go,p02797,comparator_flip,manual_required,no,False,,no,False,,True,False,False,False,,"{""strs"": ""renamedVar1""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,5fb03a234a88bb66,5fb03a234a88bb66__break_comparator_flip,C++,p02957,comparator_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""a"": ""renamedVar1"", ""p"": ""renamedVar2"", ""q"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,65026679daddd9c4,65026679daddd9c4__break_comparator_flip,C++,p02696,comparator_flip,auto_pass,no,False,,yes,True,,False,True,False,False,,"{""aa"": ""renamedVar1"", ""i"": ""renamedVar2""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,117ad1a0bf77f7b1,117ad1a0bf77f7b1__break_integer_literal_perturb,Python,p02399,integer_literal_perturb,auto_pass,yes,True,,yes,True,,True,False,True,False,,"{""line"": ""renamed_var_1"", ""numbers"": ""renamed_var_2"", ""item"": ""renamed_var_3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,ecefc144f1ba506e,ecefc144f1ba506e__break_comparator_flip,JavaScript,p02985,comparator_flip,auto_pass,no,False,,no,False,,True,False,False,False,,"{""nodes"": ""renamedVar1"", ""stack"": ""renamedVar2"", ""cc"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,688026d3d0aa82b9,688026d3d0aa82b9__break_comparator_flip,JavaScript,p02741,comparator_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""list"": ""renamedVar1""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,5c8c08fabb74b213,5c8c08fabb74b213__break_comparator_flip,Python,p02898,comparator_flip,auto_pass,yes,True,,yes,True,,True,False,True,False,,"{""arr"": ""renamed_var_1"", ""start"": ""renamed_var_2"", ""end"": ""renamed_var_3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,e41cc8a5db397f54,e41cc8a5db397f54__break_comparator_flip,Go,p02699,comparator_flip,manual_required,yes,True,,no,False,,False,True,False,True,,"{""answer"": ""renamedVar1""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,16c5331c15663611,16c5331c15663611__break_boolean_literal_flip,C++,p02694,boolean_literal_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""a"": ""renamedVar1"", ""s"": ""renamedVar2"", ""k"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,a5880457ed30afb8,a5880457ed30afb8__break_comparator_flip,C++,p03162,comparator_flip,manual_required,no,False,,yes,True,,False,True,False,False,,"{""N"": ""renamedVar1"", ""M"": ""renamedVar2"", ""MOD"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,683c944b4865cb6c,683c944b4865cb6c__break_comparator_flip,Python,p02927,comparator_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""d_1"": ""renamed_var_1"", ""d_2"": ""renamed_var_2""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,35f2af3c7a290c8a,35f2af3c7a290c8a__break_comparator_flip,JavaScript,p03206,comparator_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""day"": ""renamedVar1""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,e2e3ebdd8e3fcd12,e2e3ebdd8e3fcd12__break_comparator_flip,Go,p02775,comparator_flip,manual_required,no,False,,yes,True,,False,True,False,False,,"{""res"": ""renamedVar1"", ""dp"": ""renamedVar2"", ""num"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,11f877dbc473818c,11f877dbc473818c__break_answer_string_flip,JavaScript,p02700,answer_string_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""h1"": ""renamedVar1"", ""s1"": ""renamedVar2"", ""h2"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,45bfd695fa7f23ee,45bfd695fa7f23ee__break_comparator_flip,Python,p02823,comparator_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""temp"": ""renamed_var_1"", ""cnt1"": ""renamed_var_2"", ""cnt2"": ""renamed_var_3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,252a2a6a872d7c16,252a2a6a872d7c16__break_boolean_literal_flip,C++,p02775,boolean_literal_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""n"": ""renamedVar1"", ""flag"": ""renamedVar2"", ""i"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,59256ecdbda35f77,59256ecdbda35f77__break_boolean_literal_flip,JavaScript,p02912,boolean_literal_flip,auto_pass,yes,True,,yes,True,,True,False,True,False,,"{""idx"": ""renamedVar1"", ""parent"": ""renamedVar2"", ""val"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,95e313b105763103,95e313b105763103__break_comparator_flip,Python,p03267,comparator_flip,auto_pass,no,False,,no,False,,True,False,False,False,,"{""do"": ""renamed_var_1"", ""vertex"": ""renamed_var_2"", ""edge"": ""renamed_var_3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,028535e0d1809887,028535e0d1809887__break_comparator_flip,Python,p02881,comparator_flip,auto_pass,yes,True,,yes,True,,True,False,True,False,,"{""nn"": ""renamed_var_1"", ""factors"": ""renamed_var_2"", ""best"": ""renamed_var_3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,b1c2e481bebb96d8,b1c2e481bebb96d8__break_boolean_literal_flip,JavaScript,p02881,boolean_literal_flip,auto_pass,yes,True,,yes,True,,True,False,True,False,,"{""prime"": ""renamedVar1"", ""step"": ""renamedVar2"", ""limit"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,985a9c941871beb0,985a9c941871beb0__break_boolean_literal_flip,C++,p02797,boolean_literal_flip,manual_required,no,False,,no,False,,True,False,False,False,,"{""k"": ""renamedVar1"", ""mx"": ""renamedVar2"", ""i"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,ffc2d2d81dddb23d,ffc2d2d81dddb23d__break_comparator_flip,JavaScript,p02612,comparator_flip,auto_pass,no,False,,no,False,,True,False,False,False,,"{""result"": ""renamedVar1""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,842a4c0c5615af41,842a4c0c5615af41__break_boolean_literal_flip,C++,p02852,boolean_literal_flip,manual_required,no,False,,no,False,,True,False,False,False,,"{""N"": ""renamedVar1"", ""S"": ""renamedVar2"", ""flag"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,89de705cba0b2fd3,89de705cba0b2fd3__break_comparator_flip,C++,p02912,comparator_flip,manual_required,yes,True,,no,False,,False,True,False,True,,"{""i"": ""renamedVar1"", ""i2"": ""renamedVar2"", ""i3"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,1ce46fd19d65fc1f,1ce46fd19d65fc1f__break_comparator_flip,Python,p02685,comparator_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""mod"": ""renamed_var_1"", ""fact"": ""renamed_var_2"", ""fact_inv"": ""renamed_var_3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,ce0ab7822f2dbdd2,ce0ab7822f2dbdd2__break_comparator_flip,C++,p02419,comparator_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""ch"": ""renamedVar1"", ""W"": ""renamedVar2"", ""i"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,2fd8bed5f5e180de,2fd8bed5f5e180de__break_comparator_flip,Go,p02957,comparator_flip,manual_required,yes,True,,no,False,,False,True,False,True,,"{""sc"": ""renamedVar1"", ""sum"": ""renamedVar2""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,a21cd3722e0ba534,a21cd3722e0ba534__break_comparator_flip,Go,p02985,comparator_flip,manual_required,no,False,,yes,True,,False,True,False,False,,"{""scanner"": ""renamedVar1"", ""nodes"": ""renamedVar2"", ""mod"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,1a19456dc6fcf835,1a19456dc6fcf835__break_answer_string_flip,C++,p02640,answer_string_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""x"": ""renamedVar1"", ""s"": ""renamedVar2"", ""u"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,91e6856c58727da2,91e6856c58727da2__break_comparator_flip,Python,p03315,comparator_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""result"": ""renamed_var_1""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,667c4b2bf9af3b9e,667c4b2bf9af3b9e__break_comparator_flip,C++,p03315,comparator_flip,auto_pass,no,False,,no,False,,True,False,False,False,,"{""s"": ""renamedVar1""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,916017934a2a7d8b,916017934a2a7d8b__break_comparator_flip,Python,p02701,comparator_flip,auto_pass,no,False,,no,False,,True,False,False,False,,"{""sortS"": ""renamed_var_1"", ""count"": ""renamed_var_2""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,46f9156e2a6bebb6,46f9156e2a6bebb6__break_comparator_flip,Go,p02912,comparator_flip,manual_required,yes,True,,yes,True,,True,False,True,False,,"{""item"": ""renamedVar1"", ""buf"": ""renamedVar2"", ""slice"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,c3fb32bd7916b2ef,c3fb32bd7916b2ef__break_comparator_flip,Python,p03162,comparator_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""data"": ""renamed_var_1"", ""dp"": ""renamed_var_2"", ""string"": ""renamed_var_3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,f3687bf8c6190962,f3687bf8c6190962__break_comparator_flip,Python,p03131,comparator_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""cur"": ""renamed_var_1""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,a8332c76f4a7ceed,a8332c76f4a7ceed__break_boolean_literal_flip,Python,p02419,boolean_literal_flip,auto_pass,no,False,,no,False,,True,False,False,False,,"{""Counter"": ""renamed_var_1"", ""Text_W"": ""renamed_var_2"", ""Text_T"": ""renamed_var_3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,abcc347bada723a0,abcc347bada723a0__break_boolean_literal_flip,C++,p02701,boolean_literal_flip,manual_required,no,False,,no,False,,True,False,False,False,,"{""n"": ""renamedVar1"", ""s"": ""renamedVar2"", ""zz"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,4a338c0ee00e93ff,4a338c0ee00e93ff__break_boolean_literal_flip,Python,p02852,boolean_literal_flip,auto_pass,no,False,,no,False,,True,False,False,False,,"{""sap"": ""renamed_var_1"", ""sl"": ""renamed_var_2"", ""xap"": ""renamed_var_3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,cca4ff22383c99c0,cca4ff22383c99c0__break_comparator_flip,Python,p03254,comparator_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""arr"": ""renamed_var_1"", ""best"": ""renamed_var_2"", ""temp"": ""renamed_var_3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,6f15a2a012df4794,6f15a2a012df4794__break_comparator_flip,Python,p03262,comparator_flip,auto_pass,no,False,,no,False,,True,False,False,False,,"{""x_lst"": ""renamed_var_1"", ""minimum"": ""renamed_var_2"", ""lst"": ""renamed_var_3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,e6c5532af07da126,e6c5532af07da126__break_boolean_literal_flip,JavaScript,p02694,boolean_literal_flip,auto_pass,no,False,,no,False,,True,False,False,False,,"{""inputList"": ""renamedVar1"", ""target"": ""renamedVar2"", ""INTEREST"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,0369d33b9d056712,0369d33b9d056712__break_comparator_flip,Go,p02701,comparator_flip,manual_required,no,False,,no,False,,True,False,False,False,,"{""slice"": ""renamedVar1"", ""mp"": ""renamedVar2""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,a8deed027c254394,a8deed027c254394__break_comparator_flip,JavaScript,p03131,comparator_flip,auto_pass,no,False,,yes,True,,False,True,False,False,,"{""num1str"": ""renamedVar1"", ""num2str"": ""renamedVar2"", ""L1"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,530051f2f2db34d4,530051f2f2db34d4__break_comparator_flip,Python,p02694,comparator_flip,auto_pass,yes,True,,yes,True,,True,False,True,False,,"{""ini"": ""renamed_var_1"", ""inm"": ""renamed_var_2"", ""inl"": ""renamed_var_3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,2557c26a26419c91,2557c26a26419c91__break_comparator_flip,C++,p02985,comparator_flip,auto_pass,no,False,,no,False,,True,False,False,False,,"{""book"": ""renamedVar1"", ""son"": ""renamedVar2"", ""mod"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,4f9d69cb6a94ca01,4f9d69cb6a94ca01__break_comparator_flip,Go,p02694,comparator_flip,manual_required,yes,True,,no,False,,False,True,False,True,,"{""scanner"": ""renamedVar1"", ""money"": ""renamedVar2"", ""year"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,be51e56bfd5ef570,be51e56bfd5ef570__break_comparator_flip,JavaScript,p02419,comparator_flip,auto_pass,yes,True,,yes,True,,True,False,True,False,,"{""ws"": ""renamedVar1"", ""str"": ""renamedVar2"", ""sep"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,aea0af2dcac64e49,aea0af2dcac64e49__break_comparator_flip,JavaScript,p02699,comparator_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""split"": ""renamedVar1"", ""sheep"": ""renamedVar2"", ""elf"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,0e413612fa1096d9,0e413612fa1096d9__break_comparator_flip,JavaScript,p02696,comparator_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""max"": ""renamedVar1"", ""border"": ""renamedVar2"", ""now"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,14c63a8170301676,14c63a8170301676__break_comparator_flip,Go,p03206,comparator_flip,manual_required,no,False,,no,False,,True,False,False,False,,"{""scanner"": ""renamedVar1"", ""stringInput"": ""renamedVar2"", ""err"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,915c6b47c1804575,915c6b47c1804575__break_comparator_flip,C++,p02927,comparator_flip,manual_required,yes,True,,no,False,,False,True,False,True,,"{""M"": ""renamedVar1"", ""D"": ""renamedVar2"", ""t"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,dbcea0a9b822e338,dbcea0a9b822e338__break_comparator_flip,JavaScript,p03254,comparator_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""tmp"": ""renamedVar1"", ""sum"": ""renamedVar2"", ""num"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,a3d07435000e7d0c,a3d07435000e7d0c__break_comparator_flip,C++,p03254,comparator_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""N"": ""renamedVar1"", ""x"": ""renamedVar2"", ""a"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,115b20fd23d37ece,115b20fd23d37ece__break_comparator_flip,Python,p02985,comparator_flip,auto_pass,no,False,,yes,True,,False,True,False,False,,"{""mod"": ""renamed_var_1"", ""edge"": ""renamed_var_2"", ""pl"": ""renamed_var_3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,c26cbadfe8ea06e1,c26cbadfe8ea06e1__break_comparator_flip,Go,p03267,comparator_flip,manual_required,yes,True,,no,False,,False,True,False,True,,"{""ret"": ""renamedVar1"", ""maxWeights"": ""renamedVar2"", ""weight"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,282d2b3def29eda2,282d2b3def29eda2__break_answer_string_flip,Go,p02640,answer_string_flip,manual_required,yes,True,,no,False,,False,True,False,True,,"{""neg"": ""renamedVar1"", ""scanner"": ""renamedVar2"", ""err"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,45b8e3ac55c656a5,45b8e3ac55c656a5__break_comparator_flip,Python,p03000,comparator_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""cnt"": ""renamed_var_1""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,250ba66423b35229,250ba66423b35229__break_comparator_flip,JavaScript,p02823,comparator_flip,auto_pass,no,False,,no,False,,True,False,False,False,,"{""lines"": ""renamedVar1"", ""reader"": ""renamedVar2""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,2909f08c30de3750,2909f08c30de3750__break_boolean_literal_flip,C++,p03262,boolean_literal_flip,auto_pass,yes,True,,no,False,,False,True,False,True,,"{""i"": ""renamedVar1"", ""n"": ""renamedVar2"", ""nn"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,7d04aa8b4bccee7d,7d04aa8b4bccee7d__break_comparator_flip,Go,p02419,comparator_flip,manual_required,yes,True,,yes,True,,True,False,True,False,,"{""count"": ""renamedVar1""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,d581815418c7e597,d581815418c7e597__break_comparator_flip,C++,p02612,comparator_flip,manual_required,yes,True,,no,False,,False,True,False,True,,"{""n"": ""renamedVar1""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,0d62e25fedf48833,0d62e25fedf48833__break_comparator_flip,Go,p03162,comparator_flip,manual_required,no,False,,yes,True,,False,True,False,False,,"{""sl"": ""renamedVar1"", ""max"": ""renamedVar2"", ""scan"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,64c5ab2f4bf9d957,64c5ab2f4bf9d957__break_comparator_flip,Go,p02399,comparator_flip,manual_required,no,False,,no,False,,True,False,False,False,,"{""listv"": ""renamedVar1"", ""ret"": ""renamedVar2"", ""scanner"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,d9bda7d86d4f2e8b,d9bda7d86d4f2e8b__break_answer_string_flip,C++,p02700,answer_string_flip,manual_required,yes,True,,yes,True,,True,False,True,False,,"{""A"": ""renamedVar1""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,fd8279e7a0d30f31,fd8279e7a0d30f31__break_boolean_literal_flip,JavaScript,p02775,boolean_literal_flip,auto_pass,yes,True,,yes,True,,True,False,True,False,,"{""vec_N"": ""renamedVar1"", ""vec_tf"": ""renamedVar2"", ""num"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,79a5008344e8bc86,79a5008344e8bc86__break_comparator_flip,C++,p02685,comparator_flip,manual_required,yes,True,,yes,True,,True,False,True,False,,"{""i"": ""renamedVar1"", ""j"": ""renamedVar2""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,da23e4f930a96b3f,da23e4f930a96b3f__break_comparator_flip,C++,p02898,comparator_flip,auto_pass,yes,True,,yes,True,,True,False,True,False,,"{""N"": ""renamedVar1"", ""h"": ""renamedVar2"", ""a"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,76bc1795ffa5932c,76bc1795ffa5932c__break_comparator_flip,JavaScript,p02797,comparator_flip,auto_pass,no,False,,no,False,,True,False,False,False,,"{""list"": ""renamedVar1"", ""no"": ""renamedVar2""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,ea2433d2cff65664,ea2433d2cff65664__break_boolean_literal_flip,Python,p02699,boolean_literal_flip,auto_pass,yes,True,,yes,True,,True,False,True,False,,"{""val"": ""renamed_var_1"", ""mid"": ""renamed_var_2"", ""prime"": ""renamed_var_3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,a53b61f6bf590dc9,a53b61f6bf590dc9__break_integer_literal_perturb,Go,p02741,integer_literal_perturb,manual_required,yes,True,,yes,True,,True,False,True,False,,"{""array"": ""renamedVar1""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,0a7ee5cd155e0464,0a7ee5cd155e0464__break_comparator_flip,Go,p02927,comparator_flip,manual_required,yes,True,,no,False,,False,True,False,True,,"{""d1"": ""renamedVar1""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,fb99e319252f2031,fb99e319252f2031__break_comparator_flip,C++,p02741,comparator_flip,manual_required,no,False,,no,False,,True,False,False,False,,"{""i"": ""renamedVar1""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,e52139cdb5ee23b0,e52139cdb5ee23b0__break_answer_string_flip,Python,p03293,answer_string_flip,auto_pass,no,False,,no,False,,True,False,False,False,,"{""pos"": ""renamed_var_1""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,9f9a3ebce5c12a17,9f9a3ebce5c12a17__break_comparator_flip,JavaScript,p02685,comparator_flip,auto_pass,yes,True,,yes,True,,True,False,True,False,,"{""cin"": ""renamedVar1"", ""mod"": ""renamedVar2"", ""max"": ""renamedVar3""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,2fa5a5b592becc33,2fa5a5b592becc33__break_comparator_flip,Go,p02898,comparator_flip,manual_required,yes,True,,no,False,,False,True,False,True,,"{""list"": ""renamedVar1"", ""count"": ""renamedVar2""}",semantic_breaking
deepseek_v4_flash,breaking_v1_conservative_off,breaking,d5f3bf019e66b075,d5f3bf019e66b075__break_comparator_flip,Go,p02685,comparator_flip,manual_required,yes,True,,no,False,,False,True,False,True,,"{""list"": ""renamedVar1"", ""str"": ""renamedVar2"", ""rtn"": ""renamedVar3""}",semantic_breaking
