model,tag,variant_name,source_pair_id,variant_pair_id,lang_b,problem_id,transformation_type,validation_status,original_prediction_text,original_prediction_is_clone,original_prob_yes,variant_prediction_text,variant_prediction_is_clone,variant_prob_yes,decision_consistent,decision_changed,clone_preserved,clone_rejected,prob_yes_drop,rename_map,semantic_variant_kind
embedding_svm,breaking_v1,breaking,7ef113cd6b0395bf,7ef113cd6b0395bf__break_comparator_flip,Go,p02852,comparator_flip,manual_required,yes,True,0.745,yes,True,0.7713,True,False,True,False,-0.02629999999999999,"{""dp"": ""renamedVar1"", ""blockSize"": ""renamedVar2"", ""blockNum"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,9debef7aaa13c827,9debef7aaa13c827__break_comparator_flip,Go,p03262,comparator_flip,manual_required,no,False,0.0139,no,False,0.007,True,False,False,False,0.006899999999999999,"{""cities"": ""renamedVar1"", ""dis"": ""renamedVar2""}",semantic_breaking
embedding_svm,breaking_v1,breaking,f30ea2ae90715f6d,f30ea2ae90715f6d__break_comparator_flip,Go,p02797,comparator_flip,manual_required,yes,True,0.9159,yes,True,0.9451,True,False,True,False,-0.029200000000000004,"{""strs"": ""renamedVar1""}",semantic_breaking
embedding_svm,breaking_v1,breaking,5fb03a234a88bb66,5fb03a234a88bb66__break_comparator_flip,C++,p02957,comparator_flip,auto_pass,yes,True,0.9993,yes,True,0.9995,True,False,True,False,-0.000200000000000089,"{""a"": ""renamedVar1"", ""p"": ""renamedVar2"", ""q"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,65026679daddd9c4,65026679daddd9c4__break_comparator_flip,C++,p02696,comparator_flip,auto_pass,no,False,0.0153,no,False,0.0131,True,False,False,False,0.002199999999999999,"{""aa"": ""renamedVar1"", ""i"": ""renamedVar2""}",semantic_breaking
embedding_svm,breaking_v1,breaking,117ad1a0bf77f7b1,117ad1a0bf77f7b1__break_integer_literal_perturb,Python,p02399,integer_literal_perturb,auto_pass,no,False,0.0002,no,False,0.0,True,False,False,False,0.0002,"{""line"": ""renamed_var_1"", ""numbers"": ""renamed_var_2"", ""item"": ""renamed_var_3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,ecefc144f1ba506e,ecefc144f1ba506e__break_comparator_flip,JavaScript,p02985,comparator_flip,auto_pass,yes,True,0.9614,yes,True,0.9614,True,False,True,False,0.0,"{""nodes"": ""renamedVar1"", ""stack"": ""renamedVar2"", ""cc"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,688026d3d0aa82b9,688026d3d0aa82b9__break_comparator_flip,JavaScript,p02741,comparator_flip,auto_pass,yes,True,0.9907,yes,True,0.99,True,False,True,False,0.0007000000000000339,"{""list"": ""renamedVar1""}",semantic_breaking
embedding_svm,breaking_v1,breaking,5c8c08fabb74b213,5c8c08fabb74b213__break_comparator_flip,Python,p02898,comparator_flip,auto_pass,no,False,0.005,no,False,0.0052,True,False,False,False,-0.00019999999999999966,"{""arr"": ""renamed_var_1"", ""start"": ""renamed_var_2"", ""end"": ""renamed_var_3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,e41cc8a5db397f54,e41cc8a5db397f54__break_comparator_flip,Go,p02699,comparator_flip,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""answer"": ""renamedVar1""}",semantic_breaking
embedding_svm,breaking_v1,breaking,16c5331c15663611,16c5331c15663611__break_boolean_literal_flip,C++,p02694,boolean_literal_flip,auto_pass,yes,True,0.7911,yes,True,0.7911,True,False,True,False,0.0,"{""a"": ""renamedVar1"", ""s"": ""renamedVar2"", ""k"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,a5880457ed30afb8,a5880457ed30afb8__break_comparator_flip,C++,p03162,comparator_flip,manual_required,yes,True,0.999,yes,True,0.999,True,False,True,False,0.0,"{""N"": ""renamedVar1"", ""M"": ""renamedVar2"", ""MOD"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,683c944b4865cb6c,683c944b4865cb6c__break_comparator_flip,Python,p02927,comparator_flip,auto_pass,yes,True,0.9952,yes,True,0.9975,True,False,True,False,-0.0023000000000000798,"{""d_1"": ""renamed_var_1"", ""d_2"": ""renamed_var_2""}",semantic_breaking
embedding_svm,breaking_v1,breaking,35f2af3c7a290c8a,35f2af3c7a290c8a__break_comparator_flip,JavaScript,p03206,comparator_flip,auto_pass,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""day"": ""renamedVar1""}",semantic_breaking
embedding_svm,breaking_v1,breaking,e2e3ebdd8e3fcd12,e2e3ebdd8e3fcd12__break_comparator_flip,Go,p02775,comparator_flip,manual_required,no,False,0.0,no,False,0.0,True,False,False,False,0.0,"{""res"": ""renamedVar1"", ""dp"": ""renamedVar2"", ""num"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,11f877dbc473818c,11f877dbc473818c__break_answer_string_flip,JavaScript,p02700,answer_string_flip,auto_pass,yes,True,0.9995,yes,True,0.999,True,False,True,False,0.000500000000000056,"{""h1"": ""renamedVar1"", ""s1"": ""renamedVar2"", ""h2"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,45bfd695fa7f23ee,45bfd695fa7f23ee__break_comparator_flip,Python,p02823,comparator_flip,auto_pass,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""temp"": ""renamed_var_1"", ""cnt1"": ""renamed_var_2"", ""cnt2"": ""renamed_var_3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,252a2a6a872d7c16,252a2a6a872d7c16__break_boolean_literal_flip,C++,p02775,boolean_literal_flip,auto_pass,yes,True,0.9983,yes,True,0.9983,True,False,True,False,0.0,"{""n"": ""renamedVar1"", ""flag"": ""renamedVar2"", ""i"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,59256ecdbda35f77,59256ecdbda35f77__break_boolean_literal_flip,JavaScript,p02912,boolean_literal_flip,auto_pass,no,False,0.0,no,False,0.0,True,False,False,False,0.0,"{""idx"": ""renamedVar1"", ""parent"": ""renamedVar2"", ""val"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,95e313b105763103,95e313b105763103__break_comparator_flip,Python,p03267,comparator_flip,auto_pass,yes,True,0.9826,yes,True,0.9764,True,False,True,False,0.006199999999999983,"{""do"": ""renamed_var_1"", ""vertex"": ""renamed_var_2"", ""edge"": ""renamed_var_3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,028535e0d1809887,028535e0d1809887__break_comparator_flip,Python,p02881,comparator_flip,auto_pass,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""nn"": ""renamed_var_1"", ""factors"": ""renamed_var_2"", ""best"": ""renamed_var_3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,b1c2e481bebb96d8,b1c2e481bebb96d8__break_boolean_literal_flip,JavaScript,p02881,boolean_literal_flip,auto_pass,yes,True,0.9778,yes,True,0.9566,True,False,True,False,0.021199999999999997,"{""prime"": ""renamedVar1"", ""step"": ""renamedVar2"", ""limit"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,985a9c941871beb0,985a9c941871beb0__break_boolean_literal_flip,C++,p02797,boolean_literal_flip,manual_required,no,False,0.0,no,False,0.0,True,False,False,False,0.0,"{""k"": ""renamedVar1"", ""mx"": ""renamedVar2"", ""i"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,ffc2d2d81dddb23d,ffc2d2d81dddb23d__break_comparator_flip,JavaScript,p02612,comparator_flip,auto_pass,yes,True,0.994,yes,True,0.9966,True,False,True,False,-0.0026000000000000467,"{""result"": ""renamedVar1""}",semantic_breaking
embedding_svm,breaking_v1,breaking,842a4c0c5615af41,842a4c0c5615af41__break_boolean_literal_flip,C++,p02852,boolean_literal_flip,manual_required,yes,True,0.9951,yes,True,0.9958,True,False,True,False,-0.0007000000000000339,"{""N"": ""renamedVar1"", ""S"": ""renamedVar2"", ""flag"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,89de705cba0b2fd3,89de705cba0b2fd3__break_comparator_flip,C++,p02912,comparator_flip,manual_required,no,False,0.0,no,False,0.0,True,False,False,False,0.0,"{""i"": ""renamedVar1"", ""i2"": ""renamedVar2"", ""i3"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,1ce46fd19d65fc1f,1ce46fd19d65fc1f__break_comparator_flip,Python,p02685,comparator_flip,auto_pass,no,False,0.0004,no,False,0.0003,True,False,False,False,0.00010000000000000005,"{""mod"": ""renamed_var_1"", ""fact"": ""renamed_var_2"", ""fact_inv"": ""renamed_var_3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,ce0ab7822f2dbdd2,ce0ab7822f2dbdd2__break_comparator_flip,C++,p02419,comparator_flip,auto_pass,yes,True,0.9965,yes,True,0.9971,True,False,True,False,-0.0005999999999999339,"{""ch"": ""renamedVar1"", ""W"": ""renamedVar2"", ""i"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,2fd8bed5f5e180de,2fd8bed5f5e180de__break_comparator_flip,Go,p02957,comparator_flip,manual_required,yes,True,0.9996,yes,True,0.9997,True,False,True,False,-9.999999999998899e-05,"{""sc"": ""renamedVar1"", ""sum"": ""renamedVar2""}",semantic_breaking
embedding_svm,breaking_v1,breaking,a21cd3722e0ba534,a21cd3722e0ba534__break_comparator_flip,Go,p02985,comparator_flip,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""scanner"": ""renamedVar1"", ""nodes"": ""renamedVar2"", ""mod"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,1a19456dc6fcf835,1a19456dc6fcf835__break_answer_string_flip,C++,p02640,answer_string_flip,auto_pass,yes,True,0.9795,yes,True,0.9836,True,False,True,False,-0.0040999999999999925,"{""x"": ""renamedVar1"", ""s"": ""renamedVar2"", ""u"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,91e6856c58727da2,91e6856c58727da2__break_comparator_flip,Python,p03315,comparator_flip,auto_pass,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""result"": ""renamed_var_1""}",semantic_breaking
embedding_svm,breaking_v1,breaking,667c4b2bf9af3b9e,667c4b2bf9af3b9e__break_comparator_flip,C++,p03315,comparator_flip,auto_pass,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""s"": ""renamedVar1""}",semantic_breaking
embedding_svm,breaking_v1,breaking,916017934a2a7d8b,916017934a2a7d8b__break_comparator_flip,Python,p02701,comparator_flip,auto_pass,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""sortS"": ""renamed_var_1"", ""count"": ""renamed_var_2""}",semantic_breaking
embedding_svm,breaking_v1,breaking,46f9156e2a6bebb6,46f9156e2a6bebb6__break_comparator_flip,Go,p02912,comparator_flip,manual_required,no,False,0.0026,no,False,0.0026,True,False,False,False,0.0,"{""item"": ""renamedVar1"", ""buf"": ""renamedVar2"", ""slice"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,c3fb32bd7916b2ef,c3fb32bd7916b2ef__break_comparator_flip,Python,p03162,comparator_flip,auto_pass,no,False,0.0003,no,False,0.0002,True,False,False,False,9.999999999999996e-05,"{""data"": ""renamed_var_1"", ""dp"": ""renamed_var_2"", ""string"": ""renamed_var_3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,f3687bf8c6190962,f3687bf8c6190962__break_comparator_flip,Python,p03131,comparator_flip,auto_pass,no,False,0.003,no,False,0.0027,True,False,False,False,0.0002999999999999999,"{""cur"": ""renamed_var_1""}",semantic_breaking
embedding_svm,breaking_v1,breaking,a8332c76f4a7ceed,a8332c76f4a7ceed__break_boolean_literal_flip,Python,p02419,boolean_literal_flip,auto_pass,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""Counter"": ""renamed_var_1"", ""Text_W"": ""renamed_var_2"", ""Text_T"": ""renamed_var_3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,abcc347bada723a0,abcc347bada723a0__break_boolean_literal_flip,C++,p02701,boolean_literal_flip,manual_required,no,False,0.3716,no,False,0.3599,True,False,False,False,0.011699999999999988,"{""n"": ""renamedVar1"", ""s"": ""renamedVar2"", ""zz"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,4a338c0ee00e93ff,4a338c0ee00e93ff__break_boolean_literal_flip,Python,p02852,boolean_literal_flip,auto_pass,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""sap"": ""renamed_var_1"", ""sl"": ""renamed_var_2"", ""xap"": ""renamed_var_3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,cca4ff22383c99c0,cca4ff22383c99c0__break_comparator_flip,Python,p03254,comparator_flip,auto_pass,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""arr"": ""renamed_var_1"", ""best"": ""renamed_var_2"", ""temp"": ""renamed_var_3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,6f15a2a012df4794,6f15a2a012df4794__break_comparator_flip,Python,p03262,comparator_flip,auto_pass,yes,True,0.9999,yes,True,0.9999,True,False,True,False,0.0,"{""x_lst"": ""renamed_var_1"", ""minimum"": ""renamed_var_2"", ""lst"": ""renamed_var_3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,e6c5532af07da126,e6c5532af07da126__break_boolean_literal_flip,JavaScript,p02694,boolean_literal_flip,auto_pass,no,False,0.0221,no,False,0.0279,True,False,False,False,-0.0058,"{""inputList"": ""renamedVar1"", ""target"": ""renamedVar2"", ""INTEREST"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,0369d33b9d056712,0369d33b9d056712__break_comparator_flip,Go,p02701,comparator_flip,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""slice"": ""renamedVar1"", ""mp"": ""renamedVar2""}",semantic_breaking
embedding_svm,breaking_v1,breaking,a8deed027c254394,a8deed027c254394__break_comparator_flip,JavaScript,p03131,comparator_flip,auto_pass,yes,True,0.9929,yes,True,0.9927,True,False,True,False,0.00019999999999997797,"{""num1str"": ""renamedVar1"", ""num2str"": ""renamedVar2"", ""L1"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,530051f2f2db34d4,530051f2f2db34d4__break_comparator_flip,Python,p02694,comparator_flip,auto_pass,yes,True,0.9967,yes,True,0.9972,True,False,True,False,-0.0004999999999999449,"{""ini"": ""renamed_var_1"", ""inm"": ""renamed_var_2"", ""inl"": ""renamed_var_3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,2557c26a26419c91,2557c26a26419c91__break_comparator_flip,C++,p02985,comparator_flip,auto_pass,yes,True,0.6568,yes,True,0.6331,True,False,True,False,0.023700000000000054,"{""book"": ""renamedVar1"", ""son"": ""renamedVar2"", ""mod"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,4f9d69cb6a94ca01,4f9d69cb6a94ca01__break_comparator_flip,Go,p02694,comparator_flip,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""scanner"": ""renamedVar1"", ""money"": ""renamedVar2"", ""year"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,be51e56bfd5ef570,be51e56bfd5ef570__break_comparator_flip,JavaScript,p02419,comparator_flip,auto_pass,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""ws"": ""renamedVar1"", ""str"": ""renamedVar2"", ""sep"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,aea0af2dcac64e49,aea0af2dcac64e49__break_comparator_flip,JavaScript,p02699,comparator_flip,auto_pass,yes,True,0.9902,yes,True,0.9728,True,False,True,False,0.01739999999999997,"{""split"": ""renamedVar1"", ""sheep"": ""renamedVar2"", ""elf"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,0e413612fa1096d9,0e413612fa1096d9__break_comparator_flip,JavaScript,p02696,comparator_flip,auto_pass,no,False,0.3935,no,False,0.4837,True,False,False,False,-0.0902,"{""max"": ""renamedVar1"", ""border"": ""renamedVar2"", ""now"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,14c63a8170301676,14c63a8170301676__break_comparator_flip,Go,p03206,comparator_flip,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""scanner"": ""renamedVar1"", ""stringInput"": ""renamedVar2"", ""err"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,915c6b47c1804575,915c6b47c1804575__break_comparator_flip,C++,p02927,comparator_flip,manual_required,no,False,0.0017,no,False,0.0021,True,False,False,False,-0.00039999999999999996,"{""M"": ""renamedVar1"", ""D"": ""renamedVar2"", ""t"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,dbcea0a9b822e338,dbcea0a9b822e338__break_comparator_flip,JavaScript,p03254,comparator_flip,auto_pass,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""tmp"": ""renamedVar1"", ""sum"": ""renamedVar2"", ""num"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,a3d07435000e7d0c,a3d07435000e7d0c__break_comparator_flip,C++,p03254,comparator_flip,auto_pass,yes,True,0.9845,yes,True,1.0,True,False,True,False,-0.015499999999999958,"{""N"": ""renamedVar1"", ""x"": ""renamedVar2"", ""a"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,115b20fd23d37ece,115b20fd23d37ece__break_comparator_flip,Python,p02985,comparator_flip,auto_pass,yes,True,0.8647,yes,True,0.8967,True,False,True,False,-0.03200000000000003,"{""mod"": ""renamed_var_1"", ""edge"": ""renamed_var_2"", ""pl"": ""renamed_var_3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,c26cbadfe8ea06e1,c26cbadfe8ea06e1__break_comparator_flip,Go,p03267,comparator_flip,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""ret"": ""renamedVar1"", ""maxWeights"": ""renamedVar2"", ""weight"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,282d2b3def29eda2,282d2b3def29eda2__break_answer_string_flip,Go,p02640,answer_string_flip,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""neg"": ""renamedVar1"", ""scanner"": ""renamedVar2"", ""err"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,45b8e3ac55c656a5,45b8e3ac55c656a5__break_comparator_flip,Python,p03000,comparator_flip,auto_pass,yes,True,0.9397,yes,True,0.9985,True,False,True,False,-0.058800000000000074,"{""cnt"": ""renamed_var_1""}",semantic_breaking
embedding_svm,breaking_v1,breaking,250ba66423b35229,250ba66423b35229__break_comparator_flip,JavaScript,p02823,comparator_flip,auto_pass,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""lines"": ""renamedVar1"", ""reader"": ""renamedVar2""}",semantic_breaking
embedding_svm,breaking_v1,breaking,2909f08c30de3750,2909f08c30de3750__break_boolean_literal_flip,C++,p03262,boolean_literal_flip,auto_pass,no,False,0.0083,no,False,0.0083,True,False,False,False,0.0,"{""i"": ""renamedVar1"", ""n"": ""renamedVar2"", ""nn"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,7d04aa8b4bccee7d,7d04aa8b4bccee7d__break_comparator_flip,Go,p02419,comparator_flip,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""count"": ""renamedVar1""}",semantic_breaking
embedding_svm,breaking_v1,breaking,d581815418c7e597,d581815418c7e597__break_comparator_flip,C++,p02612,comparator_flip,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""n"": ""renamedVar1""}",semantic_breaking
embedding_svm,breaking_v1,breaking,0d62e25fedf48833,0d62e25fedf48833__break_comparator_flip,Go,p03162,comparator_flip,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""sl"": ""renamedVar1"", ""max"": ""renamedVar2"", ""scan"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,64c5ab2f4bf9d957,64c5ab2f4bf9d957__break_comparator_flip,Go,p02399,comparator_flip,manual_required,no,False,0.0063,no,False,0.0042,True,False,False,False,0.0021000000000000003,"{""listv"": ""renamedVar1"", ""ret"": ""renamedVar2"", ""scanner"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,d9bda7d86d4f2e8b,d9bda7d86d4f2e8b__break_answer_string_flip,C++,p02700,answer_string_flip,manual_required,yes,True,0.679,yes,True,0.5619,True,False,True,False,0.11710000000000009,"{""A"": ""renamedVar1""}",semantic_breaking
embedding_svm,breaking_v1,breaking,fd8279e7a0d30f31,fd8279e7a0d30f31__break_boolean_literal_flip,JavaScript,p02775,boolean_literal_flip,auto_pass,yes,True,0.8416,yes,True,0.7707,True,False,True,False,0.07089999999999996,"{""vec_N"": ""renamedVar1"", ""vec_tf"": ""renamedVar2"", ""num"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,79a5008344e8bc86,79a5008344e8bc86__break_comparator_flip,C++,p02685,comparator_flip,manual_required,yes,True,0.6432,yes,True,0.6688,True,False,True,False,-0.025599999999999956,"{""i"": ""renamedVar1"", ""j"": ""renamedVar2""}",semantic_breaking
embedding_svm,breaking_v1,breaking,da23e4f930a96b3f,da23e4f930a96b3f__break_comparator_flip,C++,p02898,comparator_flip,auto_pass,yes,True,0.9998,yes,True,0.9999,True,False,True,False,-9.999999999998899e-05,"{""N"": ""renamedVar1"", ""h"": ""renamedVar2"", ""a"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,76bc1795ffa5932c,76bc1795ffa5932c__break_comparator_flip,JavaScript,p02797,comparator_flip,auto_pass,no,False,0.0027,no,False,0.0027,True,False,False,False,0.0,"{""list"": ""renamedVar1"", ""no"": ""renamedVar2""}",semantic_breaking
embedding_svm,breaking_v1,breaking,ea2433d2cff65664,ea2433d2cff65664__break_boolean_literal_flip,Python,p02699,boolean_literal_flip,auto_pass,yes,True,0.9815,yes,True,0.9815,True,False,True,False,0.0,"{""val"": ""renamed_var_1"", ""mid"": ""renamed_var_2"", ""prime"": ""renamed_var_3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,a53b61f6bf590dc9,a53b61f6bf590dc9__break_integer_literal_perturb,Go,p02741,integer_literal_perturb,manual_required,yes,True,0.9916,yes,True,0.9962,True,False,True,False,-0.0045999999999999375,"{""array"": ""renamedVar1""}",semantic_breaking
embedding_svm,breaking_v1,breaking,0a7ee5cd155e0464,0a7ee5cd155e0464__break_comparator_flip,Go,p02927,comparator_flip,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""d1"": ""renamedVar1""}",semantic_breaking
embedding_svm,breaking_v1,breaking,fb99e319252f2031,fb99e319252f2031__break_comparator_flip,C++,p02741,comparator_flip,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""i"": ""renamedVar1""}",semantic_breaking
embedding_svm,breaking_v1,breaking,e52139cdb5ee23b0,e52139cdb5ee23b0__break_answer_string_flip,Python,p03293,answer_string_flip,auto_pass,yes,True,0.9999,yes,True,0.9995,True,False,True,False,0.00039999999999995595,"{""pos"": ""renamed_var_1""}",semantic_breaking
embedding_svm,breaking_v1,breaking,9f9a3ebce5c12a17,9f9a3ebce5c12a17__break_comparator_flip,JavaScript,p02685,comparator_flip,auto_pass,yes,True,0.9163,yes,True,0.9032,True,False,True,False,0.0131,"{""cin"": ""renamedVar1"", ""mod"": ""renamedVar2"", ""max"": ""renamedVar3""}",semantic_breaking
embedding_svm,breaking_v1,breaking,2fa5a5b592becc33,2fa5a5b592becc33__break_comparator_flip,Go,p02898,comparator_flip,manual_required,yes,True,1.0,yes,True,1.0,True,False,True,False,0.0,"{""list"": ""renamedVar1"", ""count"": ""renamedVar2""}",semantic_breaking
