model,tag,variant_name,source_pair_id,variant_pair_id,lang_b,problem_id,transformation_type,validation_status,original_prediction_text,original_prediction_is_clone,original_prob_yes,variant_prediction_text,variant_prediction_is_clone,variant_prob_yes,decision_consistent,decision_changed,clone_preserved,clone_rejected,prob_yes_drop,rename_map,semantic_variant_kind
unixcoder,breaking_v1,breaking,46f9156e2a6bebb6,46f9156e2a6bebb6__break_comparator_flip,Go,p02912,comparator_flip,manual_required,no,False,0.4229,no,False,0.4229,True,False,False,False,0.0,"{""item"": ""renamedVar1"", ""buf"": ""renamedVar2"", ""slice"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,c3fb32bd7916b2ef,c3fb32bd7916b2ef__break_comparator_flip,Python,p03162,comparator_flip,auto_pass,yes,True,0.9241,yes,True,0.9321,True,False,True,False,-0.008000000000000007,"{""data"": ""renamed_var_1"", ""dp"": ""renamed_var_2"", ""string"": ""renamed_var_3""}",semantic_breaking
unixcoder,breaking_v1,breaking,f3687bf8c6190962,f3687bf8c6190962__break_comparator_flip,Python,p03131,comparator_flip,auto_pass,yes,True,0.9902,yes,True,0.9895,True,False,True,False,0.0006999999999999229,"{""cur"": ""renamed_var_1""}",semantic_breaking
unixcoder,breaking_v1,breaking,a8332c76f4a7ceed,a8332c76f4a7ceed__break_boolean_literal_flip,Python,p02419,boolean_literal_flip,auto_pass,yes,True,0.5015,no,False,0.4985,False,True,False,True,0.002999999999999947,"{""Counter"": ""renamed_var_1"", ""Text_W"": ""renamed_var_2"", ""Text_T"": ""renamed_var_3""}",semantic_breaking
unixcoder,breaking_v1,breaking,abcc347bada723a0,abcc347bada723a0__break_boolean_literal_flip,C++,p02701,boolean_literal_flip,manual_required,no,False,0.3967,no,False,0.3986,True,False,False,False,-0.0019000000000000128,"{""n"": ""renamedVar1"", ""s"": ""renamedVar2"", ""zz"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,4a338c0ee00e93ff,4a338c0ee00e93ff__break_boolean_literal_flip,Python,p02852,boolean_literal_flip,auto_pass,yes,True,0.8532,yes,True,0.8434,True,False,True,False,0.00979999999999992,"{""sap"": ""renamed_var_1"", ""sl"": ""renamed_var_2"", ""xap"": ""renamed_var_3""}",semantic_breaking
unixcoder,breaking_v1,breaking,cca4ff22383c99c0,cca4ff22383c99c0__break_comparator_flip,Python,p03254,comparator_flip,auto_pass,yes,True,0.959,yes,True,0.9557,True,False,True,False,0.0032999999999999696,"{""arr"": ""renamed_var_1"", ""best"": ""renamed_var_2"", ""temp"": ""renamed_var_3""}",semantic_breaking
unixcoder,breaking_v1,breaking,6f15a2a012df4794,6f15a2a012df4794__break_comparator_flip,Python,p03262,comparator_flip,auto_pass,no,False,0.3223,no,False,0.3231,True,False,False,False,-0.0008000000000000229,"{""x_lst"": ""renamed_var_1"", ""minimum"": ""renamed_var_2"", ""lst"": ""renamed_var_3""}",semantic_breaking
unixcoder,breaking_v1,breaking,e6c5532af07da126,e6c5532af07da126__break_boolean_literal_flip,JavaScript,p02694,boolean_literal_flip,auto_pass,yes,True,0.9518,yes,True,0.9506,True,False,True,False,0.0011999999999999789,"{""inputList"": ""renamedVar1"", ""target"": ""renamedVar2"", ""INTEREST"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,0369d33b9d056712,0369d33b9d056712__break_comparator_flip,Go,p02701,comparator_flip,manual_required,yes,True,0.6041,yes,True,0.6041,True,False,True,False,0.0,"{""slice"": ""renamedVar1"", ""mp"": ""renamedVar2""}",semantic_breaking
unixcoder,breaking_v1,breaking,a8deed027c254394,a8deed027c254394__break_comparator_flip,JavaScript,p03131,comparator_flip,auto_pass,no,False,0.1109,no,False,0.1108,True,False,False,False,0.00010000000000000286,"{""num1str"": ""renamedVar1"", ""num2str"": ""renamedVar2"", ""L1"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,530051f2f2db34d4,530051f2f2db34d4__break_comparator_flip,Python,p02694,comparator_flip,auto_pass,no,False,0.3365,no,False,0.3351,True,False,False,False,0.0014000000000000123,"{""ini"": ""renamed_var_1"", ""inm"": ""renamed_var_2"", ""inl"": ""renamed_var_3""}",semantic_breaking
unixcoder,breaking_v1,breaking,2557c26a26419c91,2557c26a26419c91__break_comparator_flip,C++,p02985,comparator_flip,auto_pass,yes,True,0.9047,yes,True,0.9004,True,False,True,False,0.0042999999999999705,"{""book"": ""renamedVar1"", ""son"": ""renamedVar2"", ""mod"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,4f9d69cb6a94ca01,4f9d69cb6a94ca01__break_comparator_flip,Go,p02694,comparator_flip,manual_required,yes,True,0.563,yes,True,0.563,True,False,True,False,0.0,"{""scanner"": ""renamedVar1"", ""money"": ""renamedVar2"", ""year"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,be51e56bfd5ef570,be51e56bfd5ef570__break_comparator_flip,JavaScript,p02419,comparator_flip,auto_pass,yes,True,0.7896,yes,True,0.7896,True,False,True,False,0.0,"{""ws"": ""renamedVar1"", ""str"": ""renamedVar2"", ""sep"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,aea0af2dcac64e49,aea0af2dcac64e49__break_comparator_flip,JavaScript,p02699,comparator_flip,auto_pass,no,False,0.1707,no,False,0.1701,True,False,False,False,0.0005999999999999894,"{""split"": ""renamedVar1"", ""sheep"": ""renamedVar2"", ""elf"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,0e413612fa1096d9,0e413612fa1096d9__break_comparator_flip,JavaScript,p02696,comparator_flip,auto_pass,yes,True,0.9758,yes,True,0.9758,True,False,True,False,0.0,"{""max"": ""renamedVar1"", ""border"": ""renamedVar2"", ""now"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,14c63a8170301676,14c63a8170301676__break_comparator_flip,Go,p03206,comparator_flip,manual_required,no,False,0.43,no,False,0.43,True,False,False,False,0.0,"{""scanner"": ""renamedVar1"", ""stringInput"": ""renamedVar2"", ""err"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,915c6b47c1804575,915c6b47c1804575__break_comparator_flip,C++,p02927,comparator_flip,manual_required,yes,True,0.9884,yes,True,0.9883,True,False,True,False,9.999999999998899e-05,"{""M"": ""renamedVar1"", ""D"": ""renamedVar2"", ""t"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,dbcea0a9b822e338,dbcea0a9b822e338__break_comparator_flip,JavaScript,p03254,comparator_flip,auto_pass,yes,True,0.9844,yes,True,0.9844,True,False,True,False,0.0,"{""tmp"": ""renamedVar1"", ""sum"": ""renamedVar2"", ""num"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,a3d07435000e7d0c,a3d07435000e7d0c__break_comparator_flip,C++,p03254,comparator_flip,auto_pass,yes,True,0.9773,yes,True,0.9773,True,False,True,False,0.0,"{""N"": ""renamedVar1"", ""x"": ""renamedVar2"", ""a"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,115b20fd23d37ece,115b20fd23d37ece__break_comparator_flip,Python,p02985,comparator_flip,auto_pass,yes,True,0.8905,yes,True,0.8905,True,False,True,False,0.0,"{""mod"": ""renamed_var_1"", ""edge"": ""renamed_var_2"", ""pl"": ""renamed_var_3""}",semantic_breaking
unixcoder,breaking_v1,breaking,c26cbadfe8ea06e1,c26cbadfe8ea06e1__break_comparator_flip,Go,p03267,comparator_flip,manual_required,yes,True,0.9149,yes,True,0.9149,True,False,True,False,0.0,"{""ret"": ""renamedVar1"", ""maxWeights"": ""renamedVar2"", ""weight"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,282d2b3def29eda2,282d2b3def29eda2__break_answer_string_flip,Go,p02640,answer_string_flip,manual_required,no,False,0.3101,no,False,0.3101,True,False,False,False,0.0,"{""neg"": ""renamedVar1"", ""scanner"": ""renamedVar2"", ""err"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,45b8e3ac55c656a5,45b8e3ac55c656a5__break_comparator_flip,Python,p03000,comparator_flip,auto_pass,yes,True,0.933,yes,True,0.9405,True,False,True,False,-0.007499999999999951,"{""cnt"": ""renamed_var_1""}",semantic_breaking
unixcoder,breaking_v1,breaking,250ba66423b35229,250ba66423b35229__break_comparator_flip,JavaScript,p02823,comparator_flip,auto_pass,yes,True,0.9881,yes,True,0.9881,True,False,True,False,0.0,"{""lines"": ""renamedVar1"", ""reader"": ""renamedVar2""}",semantic_breaking
unixcoder,breaking_v1,breaking,2909f08c30de3750,2909f08c30de3750__break_boolean_literal_flip,C++,p03262,boolean_literal_flip,auto_pass,yes,True,0.6491,yes,True,0.6491,True,False,True,False,0.0,"{""i"": ""renamedVar1"", ""n"": ""renamedVar2"", ""nn"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,7d04aa8b4bccee7d,7d04aa8b4bccee7d__break_comparator_flip,Go,p02419,comparator_flip,manual_required,no,False,0.3479,no,False,0.3623,True,False,False,False,-0.014400000000000024,"{""count"": ""renamedVar1""}",semantic_breaking
unixcoder,breaking_v1,breaking,d581815418c7e597,d581815418c7e597__break_comparator_flip,C++,p02612,comparator_flip,manual_required,yes,True,0.9926,yes,True,0.9925,True,False,True,False,9.999999999998899e-05,"{""n"": ""renamedVar1""}",semantic_breaking
unixcoder,breaking_v1,breaking,0d62e25fedf48833,0d62e25fedf48833__break_comparator_flip,Go,p03162,comparator_flip,manual_required,no,False,0.4884,no,False,0.4884,True,False,False,False,0.0,"{""sl"": ""renamedVar1"", ""max"": ""renamedVar2"", ""scan"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,64c5ab2f4bf9d957,64c5ab2f4bf9d957__break_comparator_flip,Go,p02399,comparator_flip,manual_required,no,False,0.4112,no,False,0.4084,True,False,False,False,0.0028000000000000247,"{""listv"": ""renamedVar1"", ""ret"": ""renamedVar2"", ""scanner"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,d9bda7d86d4f2e8b,d9bda7d86d4f2e8b__break_answer_string_flip,C++,p02700,answer_string_flip,manual_required,yes,True,0.9909,yes,True,0.9911,True,False,True,False,-0.00019999999999997797,"{""A"": ""renamedVar1""}",semantic_breaking
unixcoder,breaking_v1,breaking,fd8279e7a0d30f31,fd8279e7a0d30f31__break_boolean_literal_flip,JavaScript,p02775,boolean_literal_flip,auto_pass,no,False,0.2595,no,False,0.2595,True,False,False,False,0.0,"{""vec_N"": ""renamedVar1"", ""vec_tf"": ""renamedVar2"", ""num"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,79a5008344e8bc86,79a5008344e8bc86__break_comparator_flip,C++,p02685,comparator_flip,manual_required,yes,True,0.9784,yes,True,0.978,True,False,True,False,0.00040000000000006697,"{""i"": ""renamedVar1"", ""j"": ""renamedVar2""}",semantic_breaking
unixcoder,breaking_v1,breaking,da23e4f930a96b3f,da23e4f930a96b3f__break_comparator_flip,C++,p02898,comparator_flip,auto_pass,yes,True,0.9891,yes,True,0.989,True,False,True,False,9.999999999998899e-05,"{""N"": ""renamedVar1"", ""h"": ""renamedVar2"", ""a"": ""renamedVar3""}",semantic_breaking
unixcoder,breaking_v1,breaking,76bc1795ffa5932c,76bc1795ffa5932c__break_comparator_flip,JavaScript,p02797,comparator_flip,auto_pass,no,False,0.0875,no,False,0.0875,True,False,False,False,0.0,"{""list"": ""renamedVar1"", ""no"": ""renamedVar2""}",semantic_breaking
unixcoder,breaking_v1,breaking,ea2433d2cff65664,ea2433d2cff65664__break_boolean_literal_flip,Python,p02699,boolean_literal_flip,auto_pass,no,False,0.2125,no,False,0.2125,True,False,False,False,0.0,"{""val"": ""renamed_var_1"", ""mid"": ""renamed_var_2"", ""prime"": ""renamed_var_3""}",semantic_breaking
unixcoder,breaking_v1,breaking,a53b61f6bf590dc9,a53b61f6bf590dc9__break_integer_literal_perturb,Go,p02741,integer_literal_perturb,manual_required,yes,True,0.9862,yes,True,0.9863,True,False,True,False,-9.999999999998899e-05,"{""array"": ""renamedVar1""}",semantic_breaking
unixcoder,breaking_v1,breaking,0a7ee5cd155e0464,0a7ee5cd155e0464__break_comparator_flip,Go,p02927,comparator_flip,manual_required,yes,True,0.9913,yes,True,0.9912,True,False,True,False,9.999999999998899e-05,"{""d1"": ""renamedVar1""}",semantic_breaking
unixcoder,breaking_v1,breaking,fb99e319252f2031,fb99e319252f2031__break_comparator_flip,C++,p02741,comparator_flip,manual_required,yes,True,0.9211,yes,True,0.9162,True,False,True,False,0.0049000000000000155,"{""i"": ""renamedVar1""}",semantic_breaking
unixcoder,breaking_v1,breaking,e52139cdb5ee23b0,e52139cdb5ee23b0__break_answer_string_flip,Python,p03293,answer_string_flip,auto_pass,no,False,0.0826,no,False,0.0826,True,False,False,False,0.0,"{""pos"": ""renamed_var_1""}",semantic_breaking
unixcoder,breaking_v1,breaking,9f9a3ebce5c12a17,9f9a3ebce5c12a17__break_comparator_flip,JavaScript,p02685,comparator_flip,auto_pass,no,False,0.072,no,False,0.0718,True,False,False,False,0.00019999999999999185,"{""cin"": ""renamedVar1"", ""mod"": ""renamedVar2"", ""max"": ""renamedVar3""}",semantic_breaking
